mtime,AL,DG,DJ,DS,FL,FR,FU,FX,GR,HV,IM,IS,KR,LM,LT,LZ,MR,MT,NS,NY,OQ,OR,OS,OZ,PS,QY,R,RU,RX,SX
2021-11-04T02:30,27891,26109,19665,43497,37755,33075,17613,21618,38349,31995,45396,43083,35010,22212,29952,33480,64800,46269,26316,19494,30159,36198,38349,62784,24345,31392,21096,26244,41751,32589
2021-11-04T02:35,2769,2744,3019,4944,5839,3649,1898,2214,3138,4126,4600,3912,3230,4535,2786,3939,4781,3797,4295,2680,2283,4024,4727,4967,2406,3139,2066,3275,3919,4456
2021-11-04T02:40,16793,4032,33103,39851,24822,32018,23478,9401,28014,16835,36589,23625,36078,31934,28994,44807,32634,36001,23492,17710,23723,28112,26985,39361,18809,17122,17367,23555,29134,30086
2021-11-04T02:45,25870,12550,41640,63320,32810,50280,23060,21660,39900,43470,29170,42760,45880,20550,42200,54160,46400,26800,33880,33320,20130,46330,45450,53840,41360,31880,24870,33400,48120,55300
2021-11-04T02:50,21152,29912,25912,47760,37760,28024,16352,28056,23800,25592,35192,39832,34680,23584,20128,35360,42736,35576,31712,25192,29136,32168,39336,39528,23136,20456,16280,28640,25408,30376
2021-11-04T02:55,1985,2401,4550,6183,3610,2978,2636,2282,4104,3991,4735,4114,4042,2516,2879,4189,4971,4446,3620,3505,3394,4644,3489,5114,3009,1842,2115,3508,3670,3641
2021-11-04T03:00,2211,1762,3393,4506,4277,4018,1334,1829,2997,3068,5083,5017,5331,2827,4138,5039,5782,5736,3682,3795,3641,4494,3022,3166,2875,2605,2306,3956,4498,3982
2021-11-04T03:05,21504,16888,21992,40952,30416,42048,25320,23504,29328,22480,40048,26056,35448,28632,34392,46808,46120,30768,22664,15616,21128,42536,41712,34664,19704,26608,18904,25064,23120,34744
2021-11-04T03:10,17745,17871,26313,33194,28665,32249,16646,17304,34279,23345,17682,25102,41818,26719,20391,33117,31885,33852,28504,28028,29939,32767,23856,36008,32613,22281,16723,20776,22253,27622
2021-11-04T03:15,1808,2004,2383,5225,3923,3691,1905,2946,3458,2373,4595,4205,4973,2780,2802,3914,3988,5449,3646,3316,2954,4512,4743,4500,2609,2629,2475,3946,4171,3454
2021-11-04T03:20,20136,22248,26784,35616,27816,36440,15256,23976,27016,30352,22896,32952,43648,20984,37352,51056,43544,39144,27016,25368,26352,53504,47064,33128,35120,18384,19736,30216,33568,26944
2021-11-04T03:25,20848,17896,28752,42904,33880,25160,17816,22248,23088,25104,24280,30456,32920,24472,0,37416,50768,39656,26368,27064,23184,42232,34432,48512,28824,12144,19520,30824,28488,27568
2021-11-04T03:30,3031,2493,2579,5315,3527,4533,2641,2039,4117,3488,6305,4396,4082,2371,0,4651,4474,5411,5155,2585,2669,4978,4166,5512,4591,3526,1040,3803,3286,4656
2021-11-04T03:35,5806,0,6382,8532,7214,4964,4610,4122,8090,6638,8668,6822,10302,8422,6642,6886,9806,12574,6866,7846,6698,7486,10698,12670,8200,4696,3846,6778,6516,6304
2021-11-04T03:40,26325,20916,27855,40806,35928,41409,33660,18306,30006,26262,42786,28953,53172,23076,26784,31716,30726,29070,48735,27981,24975,36513,44730,29943,22122,28269,25542,24444,24048,36504
2021-11-04T03:45,2225,2268,2810,4735,4932,4342,3337,3699,2927,4286,5076,2591,3163,2979,3579,4073,6329,5052,2966,3967,2758,4603,2900,4609,4160,2099,743,3515,3814,3007
2021-11-04T03:50,4118,6308,4094,8636,5970,10024,4136,4908,8746,8114,7086,6874,6988,7454,6680,10384,9282,8670,6918,7954,7426,7886,10808,10394,7940,5288,0,7870,4670,6844
2021-11-04T03:55,6168,5354,5090,12350,10076,9502,3942,6248,5910,6672,8672,5392,6894,6612,6642,9168,13932,7706,7994,7724,5328,10282,7670,7524,8092,5674,4444,6926,6634,8372
2021-11-04T04:00,22239,10808,16758,41566,21966,28525,21686,11333,44422,17150,25011,32368,31507,20552,17276,22715,38871,35595,25305,34097,0,33201,28707,41370,22288,19530,22134,27076,15792,25116
2021-11-04T04:05,6728,13708,14000,17216,13288,15600,7516,9980,7956,0,19700,0,15884,15636,14316,17484,18456,12656,12636,12176,11932,10260,15840,13220,14180,11292,8228,14804,13704,17024
2021-11-04T04:10,6964,15368,10164,16424,20040,19744,7028,12156,17404,13500,12808,14364,17168,13108,15144,21224,19868,12600,15020,16524,16420,17620,15368,20736,18536,14260,6120,17756,13060,13060
2021-11-04T04:15,14536,19256,16600,38888,35408,34152,16760,21824,27392,24760,41216,28608,33064,31064,19936,38632,36120,41152,36640,25008,29008,44360,33280,39520,37592,18208,22864,20688,28480,25920
2021-11-04T04:20,4274,5372,6336,12850,12648,9056,3010,4986,8270,4976,7916,6606,6442,5408,8710,7022,12170,8854,7162,7282,7558,9766,7580,11994,5768,5768,3950,6562,5982,0
2021-11-04T04:25,19070,23830,24740,60050,43620,38590,22030,19140,34840,33460,49780,39560,56680,40590,30590,50520,44300,36320,33940,31780,25230,39680,52020,52940,26940,18430,12170,27720,38740,23650
2021-11-04T04:30,11296,8812,10104,23044,0,18604,11444,8564,14448,17292,19444,16304,17028,19208,14240,20436,28280,15928,14236,14484,8680,17988,16064,23124,19976,12940,13276,15908,13152,14636
2021-11-04T04:35,3886,4080,3056,11346,6542,9612,4472,5474,6938,5736,9626,9654,11138,7308,7882,9504,13822,8752,7840,6876,6302,8346,8634,9514,3222,5054,2052,5332,8290,7586
2021-11-04T04:40,17824,20496,19920,45216,42864,19168,21376,23528,40408,29192,32416,41816,27864,23584,27264,34168,34448,34928,32272,24952,21704,34872,38152,45232,30600,27656,19472,17736,35216,38920
2021-11-04T04:45,19014,13938,16692,24438,34044,26472,10200,21090,24546,23178,25746,17010,20268,21168,21312,22356,33228,18966,16578,15996,22782,27966,18792,22512,21276,20778,12528,27270,15168,29580
2021-11-04T04:50,2050,2470,2914,6604,4583,4371,2898,2959,3528,3480,4202,5377,4491,0,2848,4248,5407,4152,2822,1616,3550,5038,3982,5353,3768,3093,2200,3512,3158,3252
2021-11-04T04:55,31480,27130,35460,59390,29960,31840,30610,20820,40710,36530,42930,46970,44930,24890,28010,41610,45660,39800,35480,25790,28480,58910,47970,55690,36390,33590,18610,28630,44670,33880
2021-11-04T05:00,27720,12904,20496,42936,35608,22192,23272,25864,30632,30400,32424,40024,31232,26336,24688,36424,43176,41544,31672,32816,30576,43128,41600,46992,37880,23688,23680,22808,36688,33600
2021-11-04T05:05,2938,2900,3589,5110,4415,4267,2954,2969,3886,3054,4762,4060,4012,3717,2772,3312,4729,4451,4029,2199,4283,6420,4583,4747,5032,2022,1621,4243,3428,3485
2021-11-04T05:10,2964,1860,3955,5600,4325,4267,3474,2683,5520,3613,3407,3226,3546,2777,4059,4216,4888,6068,3696,5163,3414,5357,5149,0,2545,2746,1777,3422,3713,2316
2021-11-04T05:15,23828,14672,21917,36750,28196,35441,20902,20125,23016,24836,29526,39928,26691,26985,22715,40530,30177,21693,21742,24269,30359,31661,34041,36379,26180,20538,16198,27174,22155,19684
2021-11-04T05:20,10105,13420,11785,27700,16165,20300,11225,15425,15285,19105,17525,15380,22810,16795,20910,27180,24635,18775,17535,20445,9900,18550,23740,26540,15665,12775,10885,12250,18860,12410
2021-11-04T05:25,29061,26028,22338,50328,42021,37251,26361,24543,47619,39114,41490,52200,47475,16218,16686,35091,56250,41454,33957,21753,28404,32490,34200,41490,46071,20619,0,31599,35820,36351
2021-11-04T05:30,27370,22498,21091,40348,30387,31143,24150,22127,27076,0,30373,30884,30884,23247,24675,27524,33040,30240,20363,24605,18949,32123,35798,30058,25739,21252,15638,20447,26250,33201
2021-11-04T05:35,19647,22626,26334,52551,38430,0,19296,23238,36873,22320,32445,19602,43317,34569,22599,28449,48159,38682,40563,30015,38034,34245,44649,49644,20511,29025,29502,28845,33777,39042
2021-11-04T05:40,5106,3266,7754,12482,11856,6766,4902,7052,7778,5184,6916,9758,7064,7086,7442,8172,10746,9024,7968,9716,5044,8910,10604,9834,8002,5160,3988,4556,8028,7910
2021-11-04T05:45,9810,15144,12852,23778,21234,16962,9894,23712,21366,22308,27354,17136,29130,17802,23844,24690,32790,21768,20274,31266,23976,25260,32952,27564,22464,12600,12060,23904,18330,17118
2021-11-04T05:50,2825,1904,3006,6661,4651,3428,2415,2898,5170,2842,3712,4937,4094,2779,2288,4621,5591,4567,3988,3631,2823,3799,3791,3910,2943,1720,1951,3335,4375,2009
2021-11-04T05:55,18345,0,21310,27725,19485,23800,12640,13645,12450,18035,21550,19840,22950,13620,18755,22845,19430,22880,17540,12375,14790,20680,23280,30685,12310,14080,8300,15125,23955,13910
2021-11-04T06:00,20637,18891,25488,57600,35955,34821,29484,17793,31851,29700,43830,39654,41895,24606,32697,41355,51408,44901,26289,27045,34290,33192,38025,47430,27180,18801,21195,26010,43371,38034
2021-11-04T06:05,7268,11756,8888,19340,15868,16204,12140,12972,15188,8412,16384,15524,17772,12012,15220,19388,20464,21048,14596,7820,9776,20956,24400,17368,14672,9468,8756,8376,11352,20392
2021-11-04T06:10,2140,2787,3215,5221,4237,3174,2914,2815,2293,2828,2838,5093,5391,4207,1352,5397,4877,3187,4226,3172,3078,3972,5399,5604,3037,2213,2038,2562,4025,3944
2021-11-04T06:15,3890,3900,5982,11824,9884,9846,5344,5256,7702,7982,8986,8640,8070,7830,3112,8810,9718,8412,6238,7486,7452,9106,7896,8494,8830,5634,2722,5218,7766,7694
2021-11-04T06:20,4462,4614,5420,9786,8952,4736,4668,2082,8772,7074,8398,6526,5132,7728,9828,11036,10144,8316,7936,6642,7136,9456,9518,12770,9974,5396,2468,5602,7768,8686
2021-11-04T06:25,31383,21897,20934,41265,43596,35559,16083,26865,31491,24849,44379,46836,33309,15903,32031,38043,49140,37116,26361,29763,35541,42696,42426,42030,36072,17730,28044,23832,40797,31608
2021-11-04T06:30,10392,5868,14576,25224,13904,20384,4976,7728,13932,13836,18172,15660,17148,13712,15952,18620,17624,18592,16376,13156,15628,20852,18472,22012,13932,12748,9236,10164,13904,19448
2021-11-04T06:35,19000,23536,28616,41496,33944,34952,9560,16256,31472,25152,25024,36952,33704,21512,27280,34936,55000,36808,28968,32536,26016,33088,40424,34552,32936,19936,19488,26784,25640,30704
2021-11-04T06:40,11688,16248,23196,25950,25086,23076,16338,11232,23688,21216,24126,23934,32082,23094,11868,31452,31800,29832,17034,22812,17394,35436,31236,26478,17982,15324,13608,16692,22884,17838
2021-11-04T06:45,4760,0,8094,11634,7150,11530,3536,6848,8546,6878,5348,9834,9774,4950,4302,8318,11712,11956,5244,5698,6546,9414,9948,9448,7014,3700,5052,3866,8110,6836
2021-11-04T06:50,13045,6950,21525,26005,19410,26440,10545,12780,21085,19955,23765,21180,26235,20225,19400,19655,25240,22690,16740,16070,14775,25425,16880,29025,11465,8205,14605,16215,19180,15800
2021-11-04T06:55,2449,2435,3157,4649,3604,3167,1705,2383,4550,2091,4204,4358,4720,4201,2282,4655,3424,5189,4098,3081,1325,4545,6229,4636,3679,2509,2928,3259,3624,3463
2021-11-04T07:00,24650,14710,35960,64710,41360,37920,28030,21850,40390,41720,47460,39370,50560,30070,22540,36040,65000,33700,30150,34130,32620,44850,47750,48890,38100,31270,26220,21680,27780,23700
2021-11-04T07:05,3697,1468,3088,3959,4070,4031,3781,3540,4814,3048,4415,4246,3545,2670,2610,5323,6081,5049,4396,2852,3372,3599,4350,5539,3339,2942,2481,2668,3330,3132
2021-11-04T07:10,23634,14616,22410,61551,31536,32724,14157,18351,40932,27684,41121,36549,31761,22014,19107,41625,42741,39321,35424,30573,36513,38367,0,52407,28008,22608,18153,19746,37242,43677
2021-11-04T07:15,16712,12904,18424,41424,43440,35856,23936,21264,27824,16640,33792,29144,25152,24976,24224,33968,42768,33576,26952,35768,16984,48768,29216,49704,29160,18280,18192,18432,31232,21024
2021-11-04T07:20,19768,17000,15992,38208,34760,25648,18712,24944,29840,20440,31824,29640,23448,18808,31376,40856,51352,40256,25032,13336,28992,40856,49752,51408,31128,21264,14896,20168,24128,30160
2021-11-04T07:25,5259,4524,12963,19170,10686,9540,6255,6483,10548,8637,12819,12555,10575,6246,6762,16407,12708,10872,12960,11253,9411,15726,14763,14337,14511,8376,6375,12171,14280,6690
2021-11-04T07:30,3904,4322,6552,7388,8428,9100,4468,5478,8190,4742,8908,6546,7534,5926,3500,10002,10698,7302,7332,4486,5224,10140,14052,11350,6334,6056,2334,3546,6686,8140
2021-11-04T07:35,15370,8675,0,24390,18030,20220,11935,11120,20100,23490,18985,23955,19675,17750,18625,22130,27485,28510,13360,16920,15635,20595,22490,25440,15925,13635,13525,14105,13030,16880
2021-11-04T07:40,5930,5502,0,12136,8020,9202,5080,5284,7680,6320,9400,7088,6150,7252,7438,7034,0,5936,7326,9054,4940,13794,10386,10344,8124,5092,3792,5948,5144,9178
2021-11-04T07:45,2100,2913,3290,5080,3746,3290,2920,2337,5135,2970,3789,4634,2897,3165,4112,3775,4550,5539,3612,3962,2624,4592,5201,4106,2659,2776,2081,2770,2304,2450
2021-11-04T07:50,23877,26676,32922,42624,47682,38079,23022,25371,40221,42408,48564,37926,46512,27774,28728,44289,48186,48330,44793,31653,15057,34128,53937,51975,38016,22005,27144,24669,28089,37638
2021-11-04T07:55,3492,1867,3173,7265,5250,3303,2588,2119,3271,0,3496,2696,5513,3444,3983,4460,4010,4672,3618,3534,3416,4282,5721,5451,3160,3045,996,3239,3878,3299
2021-11-04T08:00,5500,3500,5050,10434,8730,9014,4962,3122,5742,6380,10720,7032,10704,6892,6278,10308,9812,7086,9326,7096,9058,8512,9332,11950,9104,5840,5126,5278,7760,8012
2021-11-04T08:05,30150,21303,21582,66429,33795,32148,20268,24003,27360,33840,50373,36981,38349,17199,27351,40392,52884,33669,32490,27801,24336,0,39501,51669,34911,26658,18846,15660,37674,28116
2021-11-04T08:10,3466,1471,2712,4294,5024,3852,2413,3315,2618,2854,3561,3081,4007,3094,4546,5708,4811,5174,4302,3201,2787,4446,4357,5907,3195,3400,2506,4207,3657,3474
2021-11-04T08:15,26406,15876,23895,56772,46197,29403,17955,22122,36882,24480,48960,43731,42066,24516,35019,43515,56268,49743,29772,25173,35343,28431,38565,40572,35667,22860,23049,18144,34254,37647
2021-11-04T08:20,26880,12523,12299,36022,32060,24248,11956,12789,28749,22540,34412,31857,32536,29967,28560,34279,43239,28462,26215,23905,15785,39543,25599,45171,12796,17143,12236,18319,20860,28910
2021-11-04T08:25,16416,15921,22878,47565,35361,33831,16902,23787,21771,31464,40005,31266,38466,26289,15831,39375,43470,44028,44541,33822,34830,39726,0,38916,25308,31581,19971,41175,26793,29079
2021-11-04T08:30,38610,26631,29880,46107,39798,36801,22617,25299,34326,23796,51813,37305,44172,38952,29826,36117,56853,36486,37341,35433,34524,28656,50049,45126,31473,27720,22365,33183,28386,23967
2021-11-04T08:35,11802,14448,11970,36618,27174,24828,9720,14892,17334,15978,22530,24192,31770,15072,14376,20820,26298,32688,17778,12912,19896,20712,25410,35088,18876,10380,8514,19224,17226,15954
2021-11-04T08:40,3015,2590,4194,4504,4342,5354,1378,3415,2259,3370,3531,3661,3631,3594,1841,4567,4186,3012,4330,2258,2686,3919,5800,5274,4390,2480,2014,3648,2639,3575
2021-11-04T08:45,26523,23616,35415,31572,40221,28260,20349,32490,29781,26829,46809,29259,42867,35469,39195,39240,60840,45045,45477,35271,36810,57735,42606,52155,30078,22167,17190,28827,21024,35325
2021-11-04T08:50,3048,2933,2980,5689,5895,0,1555,3909,3723,3218,3467,3831,4130,4116,3114,4554,5578,5233,3333,3883,4853,4727,5284,4884,4100,1386,2356,3462,2179,2297
2021-11-04T08:55,1923,3040,3584,5233,4410,5362,3184,2825,2759,2435,4505,4660,5600,4087,2908,5091,4512,5375,3947,3224,3340,3665,5188,6350,2631,2582,2431,3396,3460,3426
2021-11-04T09:00,2151,2849,3735,0,3322,4088,1710,2327,3437,1754,3163,4588,4762,3283,3487,4389,4762,4265,3102,3329,2594,5114,5681,4251,4085,3473,2515,3127,3385,2713
2021-11-04T09:05,22232,10640,19112,44168,38496,19920,13776,27752,14864,16200,32360,32856,40824,29304,26296,39208,58248,27144,31912,29680,21656,29680,37032,35888,34856,25488,18216,25328,26680,27448
2021-11-04T09:10,7413,7731,10599,0,16056,14076,7821,6066,11697,8553,17331,14196,12594,10791,13584,13071,16368,13299,14418,8466,8166,13404,16362,14913,9453,10320,3114,10191,13497,12183
2021-11-04T09:15,26210,24100,21130,41160,58110,29240,27420,28210,36110,43390,39400,47170,33420,43770,37670,45730,73320,37730,51040,35350,44860,40700,38830,70180,46690,31470,24450,22110,50010,35300
2021-11-04T09:20,2900,3814,4928,12018,11444,6948,3134,3990,6528,7082,7832,7564,9476,5102,4128,9488,10872,7142,4676,6670,6724,6720,10338,11060,6630,3374,3908,5408,8846,7930
2021-11-04T09:25,6885,8577,0,12015,10326,12966,6159,10413,11637,9651,11988,10377,14835,10587,8796,11877,17160,12822,7404,11025,8700,12573,14514,14361,13719,7389,7590,9861,12573,9327
2021-11-04T09:30,2967,2311,2863,6545,5734,3630,2746,3212,4011,3203,3582,3215,3000,3577,2806,5450,4791,4456,2525,3955,4540,4448,5430,3616,4555,3949,1093,1624,3049,3436
2021-11-04T09:35,5036,6056,8160,9662,11272,7140,4312,7856,7950,0,10878,8504,8564,5618,7416,7276,12524,9528,4806,7672,6796,8226,10326,11248,7872,4128,4512,5998,8688,6394
2021-11-04T09:40,22728,12464,33584,30384,22824,29656,10480,22592,28552,24152,38312,29896,38592,30688,22656,35240,50416,26776,27848,32544,21368,35320,31080,44600,26776,20776,17928,36864,32280,38952
2021-11-04T09:45,16485,13090,17640,28133,26544,34790,19390,20902,23639,20118,31234,30499,39088,21749,24038,31248,36897,21413,27272,18095,24892,25144,32494,44247,30807,13307,15043,28875,31535,21574
2021-11-04T09:50,2465,3990,2612,4535,3850,4795,4216,2251,3596,4809,4452,4807,4823,0,3278,3666,4878,3467,2669,3299,3215,4436,4478,6895,4749,3158,1661,3219,2370,4136
2021-11-04T09:55,16128,19565,14700,39389,31080,32739,14336,15981,13993,16380,30772,29932,37541,18858,21644,34685,38654,33761,28168,24829,21455,26705,36820,37884,23541,24381,16142,30737,21763,18242
2021-11-04T10:00,7175,13175,18105,24165,27435,13435,10190,9675,13955,22685,23215,20720,17845,15000,17995,28060,33035,24710,12290,12510,13215,19795,27235,30500,22250,10760,13045,19225,16245,16140
2021-11-04T10:05,14895,9655,14025,22020,25325,23135,8645,11915,18865,20750,19225,19880,17325,12760,15650,36875,20610,25190,14865,23905,13995,18510,25230,30080,12710,17850,9675,15505,19245,11965
2021-11-04T10:10,3646,2816,3660,4841,4124,4661,3000,3234,3641,2723,3465,3865,4047,4130,3671,3996,4598,5062,4100,3609,2517,3968,4436,6678,3469,3596,2082,2777,4225,4050
2021-11-04T10:15,2304,2113,3505,5790,5887,3289,2160,2750,5005,3034,5394,3445,3250,2439,3281,5147,6904,4840,3265,2315,3755,3883,6230,4495,3778,3104,2004,3744,2815,2222
2021-11-04T10:20,10620,11230,21275,27275,21000,16560,12860,13140,17415,17070,19465,20750,22310,12125,12825,27200,22680,11035,20015,16475,6640,14840,18640,31470,20175,14530,11090,16980,10940,12760
2021-11-04T10:25,7179,8811,7032,12348,13431,10272,9216,5976,9222,7506,10482,11166,16002,0,11139,13380,15465,18240,11640,16014,12162,16194,13749,15729,11067,6891,5586,8688,10203,13794
2021-11-04T10:30,12320,15195,19630,21295,18390,27295,7985,17325,17200,12520,18790,15235,17455,14850,13895,20890,26040,23660,12045,19635,20275,22925,15800,30435,25025,18835,11265,0,18225,13625
2021-11-04T10:35,6188,3256,4762,8844,7412,9698,3826,5878,7200,6706,7476,7882,7386,8526,7748,8850,8330,7514,6722,7762,6308,8184,11716,11912,10522,5362,3890,6552,5840,8754
2021-11-04T10:40,23985,20412,14454,48375,34317,37809,17739,23004,30186,21303,42912,42561,36396,23508,26478,38619,31644,56718,34686,35361,30465,39258,23571,37413,28638,23940,24579,33156,41490,26937
2021-11-04T10:45,17634,9282,14520,24984,25650,30084,13026,13644,25236,18180,23736,24252,23820,16974,16278,27804,30288,27624,23730,17634,17316,29592,31326,31764,0,19872,15894,23742,25128,27810
2021-11-04T10:50,13995,25893,35028,53712,35127,41607,18117,21627,35388,34902,39582,40986,39753,32616,23841,37053,36630,39267,35622,20664,31158,46872,59301,43038,40878,22221,16335,25731,29556,34758
2021-11-04T10:55,7370,12310,16625,34975,25470,22855,6760,12775,15375,22520,17055,20010,17445,15255,12900,26780,28510,23645,16045,22335,16645,18265,21620,29880,19285,10555,11775,9030,20265,12505
2021-11-04T11:00,31290,26130,23270,48610,40660,41900,25840,17900,20060,30610,48140,52700,43760,38830,24200,41950,64640,58430,26710,40250,38240,41870,49080,60110,41430,27910,27740,32530,46100,28800
2021-11-04T11:05,5024,5116,6144,9716,7592,6140,5274,7432,5566,6272,9032,4344,6800,4090,6432,7344,8714,9672,8302,8508,6064,6474,6780,9436,8456,5752,2046,6458,5406,5548
2021-11-04T11:10,21784,13056,23600,54192,31552,41304,20368,13576,33752,30416,43744,21392,29856,17784,19336,35488,45328,32984,27264,35104,21672,40664,0,49448,30944,21664,19608,26480,26352,21936
2021-11-04T11:15,11742,9192,16374,28536,21264,19242,12702,17274,25878,16914,22854,16446,31842,16428,16242,25014,24882,34350,23988,23466,21420,30114,26364,25980,26004,19692,11166,19512,22602,14544
